日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-21,=13.7800,=13.7800,=13.7800,=13.7800,=417088624598.62,=417044798742.0,=181114589969.56,,=9.3572,,,,
2025-08-20,=13.7200,=13.7200,=13.7200,=13.7200,=415272563823.88,=415228928791.0,=180325992335.44,,=9.3165,,,,
2025-08-19,=13.6900,=13.6900,=13.6900,=13.6900,=414364533436.51,=414320993815.0,=179931693518.38,,=9.2961,,,,
2025-08-18,=13.6400,=13.6400,=13.6400,=13.6400,=412851149457.56,=412807768856.0,=179274528823.28,,=9.2622,,,,
2025-08-15,=13.5900,=13.5900,=13.5900,=13.5900,=411337765478.6099,=411294543897.0,=178617364128.18,,=9.2282,,,,
2025-08-14,=13.8700,=13.8700,=13.8700,=13.8700,=419812715760.7299,=419812715761.0,=182297486420.74,,=9.4183,,,,
2025-08-13,=13.8300,=13.8300,=13.8300,=13.8300,=418602008577.57,=418602008578.0,=181771754664.66,,=9.3912,,,,
2025-08-12,=13.8900,=13.8900,=13.8900,=13.8900,=420418069352.31,=420418069352.0,=182560352298.78,,=9.4319,,,,
2025-08-11,=13.9800,=13.9800,=13.9800,=13.9800,=423142160514.42,=423142160514.0,=183743248749.96,,=9.4930,,,,
2025-08-08,=14.1700,=14.1700,=14.1700,=14.1700,=428893019634.43,=428893019634.0,=186240474591.34,,=9.6220,,,,
2025-08-07,=13.9300,=13.9300,=13.9300,=13.9300,=421628776535.4699,=421628776535.0,=183086084054.86,,=9.4591,,,,
2025-08-06,=13.7900,=13.7900,=13.7900,=13.7900,=417391301394.4099,=417391301394.0,=181246022908.58,,=9.3640,,,,
2025-08-05,=13.7500,=13.7500,=13.7500,=13.7500,=416180594211.25,=416180594211.0,=180720291152.5,,=9.3368,,,,
2025-08-04,=13.1300,=13.1300,=13.1300,=13.1300,=397414632872.27,=397414632872.0,=172571448933.26,,=8.9158,,,,
2025-08-01,=12.9200,=12.9200,=12.9200,=12.9200,=391058420160.68,=391058420161.0,=169811357213.84,,=8.7732,,,,
2025-07-31,=12.8100,=12.8100,=12.8100,=12.8100,=387728975406.99,=387728975407.0,=168365594884.62,,=8.6985,,,,
2025-07-30,=12.8800,=12.8800,=12.8800,=12.8800,=389847712977.52,=389847712978.0,=169285625457.76,,=8.7461,,,,
2025-07-29,=12.7900,=12.7900,=12.7900,=12.7900,=387123621815.4099,=387123621815.0,=168102729006.58,,=8.6850,,,,
2025-07-28,=13.0800,=13.0800,=13.0800,=13.0800,=395901248893.32,=395901248893.0,=171914284238.16,,=8.8819,,,,
2025-07-25,=13.0700,=13.0700,=13.0700,=13.0700,=395598572097.53,=395598572098.0,=171782851299.14,,=8.8751,,,,
2025-07-24,=13.0600,=13.0600,=13.0600,=13.0600,=395295895301.74,=395295895302.0,=171651418360.12,,=8.8683,,,,
2025-07-23,=13.3300,=13.3300,=13.3300,=13.3300,=403468168788.07,=403468168788.0,=175200107713.66,,=9.0516,,,,
2025-07-22,=13.2300,=13.2300,=13.2300,=13.2300,=400441400830.17,=400441400830.0,=173885778323.46,,=8.9837,,,,
2025-07-21,=13.4800,=13.4800,=13.4800,=13.4800,=408008320724.92,=408008320725.0,=177171601798.96,,=9.1535,,,,
2025-07-18,=13.4600,=13.4600,=13.4600,=13.4600,=407402967133.34,=407402967133.0,=176908735920.92,,=9.1399,,,,
2025-07-17,=13.4400,=13.4400,=13.4400,=13.4400,=406797613541.76,=406797613542.0,=176645870042.88,,=9.1263,,,,
2025-07-16,=13.4800,=13.4800,=13.4800,=13.4800,=408008320724.92,=408008320725.0,=177171601798.96,,=9.1535,,,,
2025-07-15,=13.9300,=13.9300,=13.9300,=13.9300,=421628776535.4699,=421628776535.0,=183086084054.86,,=9.4591,,,,
2025-07-14,=14.1100,=14.1100,=14.1100,=14.1100,=427076958859.69,=427076958860.0,=185451876957.22,,=9.5813,,,,
2025-07-11,=13.8000,=13.8000,=13.8000,=13.8000,=417693978190.2,=417693978190.0,=181377455847.6,,=9.3708,,,,
2025-07-10,=14.2000,=14.2000,=14.2000,=14.2000,=429801050021.7999,=429801050022.0,=186634773408.4,,=9.6424,,,,
2025-07-09,=14.1700,=14.1700,=14.1700,=14.1700,=428893019634.43,=428847953423.0,=186240474591.34,,=9.6220,,,,
2025-07-08,=14.2300,=14.2300,=14.2300,=14.2300,=430663823374.09,=430663823374.0,=187029072225.46,,=9.6618,,,,
2025-07-07,=14.6000,=14.6000,=14.6000,=14.6000,=441861688071.8,=441861688072.0,=191892090969.2,,=9.9130,,,,
2025-07-04,=14.5800,=14.5800,=14.5800,=14.5800,=441256398088.14,=441256398088.0,=191629225091.16,,=9.8994,,,,
