日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2025-08-19,=234.1800,=234.1800,=234.1800,=234.1800,=283929525646.92,=283924326851.0,=137790542260.62,,=7.8430,,,,
2025-08-18,=236.6500,=236.6500,=236.6500,=236.6500,=286924255890.1001,=286919002260.0,=139243880032.35,,=7.9258,,,,
2025-08-15,=235.2300,=235.2300,=235.2300,=235.2300,=285202589110.62,=285197367005.0,=138408357912.57,,=7.8782,,,,
2025-08-14,=233.4400,=233.4400,=233.4400,=233.4400,=283032319015.36,=283027136647.0,=137355129324.96,,=7.8183,,,,
2025-08-13,=236.4900,=236.4900,=236.4900,=236.4900,=286730265267.06,=286725015189.0,=139149736694.91,,=7.9204,,,,
2025-08-12,=234.3000,=234.3000,=234.3000,=234.3000,=284075018614.2,=284069817154.0,=137861149763.7,,=7.8471,,,,
2025-08-11,=230.5000,=230.5000,=230.5000,=230.5000,=279467741317.0,=279462624217.0,=135625245499.5,,=7.7198,,,,
2025-08-08,=230.7100,=230.7100,=230.7100,=230.7100,=279722354009.74,=279717232248.0,=135748808629.89,,=7.7268,,,,
2025-08-07,=230.7900,=230.7900,=230.7900,=230.7900,=279819349321.26,=279814225783.0,=135795880298.61,,=7.7295,,,,
2025-08-06,=228.3100,=228.3100,=228.3100,=228.3100,=276812494664.14,=276807426182.0,=134336658568.29,,=7.6464,,,,
2025-08-05,=228.0300,=228.0300,=228.0300,=228.0300,=276473011073.82,=276467948808.0,=134171907727.77,,=7.6371,,,,
2025-08-04,=227.3000,=227.3000,=227.3000,=227.3000,=275587928856.2,=275582882796.0,=133742378750.7,,=7.6126,,,,
2025-08-01,=227.2300,=227.2300,=227.2300,=227.2300,=275503057958.62,=275498013453.0,=133701191040.57,,=7.6103,,,,
2025-07-31,=231.2000,=231.2000,=231.2000,=231.2000,=280316450292.8,=280311317653.0,=136037122600.8,,=7.7432,,,,
2025-07-30,=237.9600,=237.9600,=237.9600,=237.9600,=288512554116.24,=288507271404.0,=140014678607.64,,=7.9696,,,,
2025-07-29,=231.8200,=231.8200,=231.8200,=231.8200,=281068163957.08,=281063017553.0,=136401928033.38,,=7.7640,,,,
2025-07-28,=233.1800,=233.1800,=233.1800,=233.1800,=282717084252.92,=282711907657.0,=137202146401.62,,=7.8095,,,,
2025-07-25,=231.8400,=231.8400,=231.8400,=231.8400,=281092412784.96,=281087265937.0,=136413695950.56,,=7.7647,,,,
2025-07-24,=232.0700,=232.0700,=232.0700,=232.0700,=281371274305.58,=281366122352.0,=136549026998.13,,=7.7724,,,,
2025-07-23,=228.5000,=228.5000,=228.5000,=228.5000,=277042858529.0,=277037785829.0,=134448453781.5,,=7.6528,,,,
2025-07-22,=226.0000,=226.0000,=226.0000,=226.0000,=274011755044.0,=274006737844.0,=132977464134.0,,=7.5691,,,,
2025-07-21,=225.7900,=225.7900,=225.7900,=225.7900,=273757142351.26,=273752129813.0,=132853901003.61,,=7.5620,,,,
2025-07-18,=225.3200,=225.3200,=225.3200,=225.3200,=273187294896.08,=273182292792.0,=132577354949.88,,=7.5463,,,,
2025-07-17,=217.1800,=217.1800,=217.1800,=217.1800,=263318021948.92,=263313200553.0,=127787812657.62,,=7.2737,,,,
2025-07-16,=214.6500,=214.6500,=214.6500,=214.6500,=260250545222.1,=260245779992.0,=126299171134.35,,=7.1889,,,,
2025-07-15,=215.0600,=215.0600,=215.0600,=215.0600,=260747646193.64,=260742871862.0,=126540413436.54,,=7.2027,,,,
2025-07-14,=217.0000,=217.0000,=217.0000,=217.0000,=263099782498.0,=263094965098.0,=127681901403.0,,=7.2677,,,,
2025-07-11,=221.0800,=221.0800,=221.0800,=221.0800,=268046543385.52,=268041635410.0,=130082556507.72,,=7.4043,,,,
2025-07-10,=218.6500,=218.6500,=218.6500,=218.6500,=265100310798.1,=265095456768.0,=128652754570.35,,=7.3229,,,,
2025-07-09,=214.4800,=214.4800,=214.4800,=214.4800,=260044430185.12,=260039668729.0,=126199143838.32,,=7.1833,,,,
2025-07-08,=217.3300,=217.3300,=217.3300,=217.3300,=263499888158.02,=263495063432.0,=127876072036.47,,=7.2787,,,,
2025-07-07,=216.4100,=216.4100,=216.4100,=216.4100,=262384442075.54,=262379637774.0,=127334747846.19,,=7.2479,,,,
2025-07-04,=223.8000,=223.8000,=223.8000,=223.8000,=271344383977.2,=271339415617.0,=131682993244.2,,=7.4954,,,,
