日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-29,=7.0200,=7.0200,=7.0200,=7.0200,=2456880897788.46,=2241094359655.0,=222669118074.78,,=8.6753,,,,
2025-08-28,=7.0200,=7.0200,=7.0200,=7.0200,=2456880897788.46,=2241094359655.0,=222669118074.78,,=8.6753,,,,
2025-08-27,=7.1100,=7.1100,=7.1100,=7.1100,=2488379370837.0303,=2269826338624.0,=225523850357.79,,=8.7865,,,,
2025-08-26,=7.2800,=7.2800,=7.2800,=7.2800,=2547876486595.44,=2324097854457.0,=230916122447.92,,=8.9966,,,,
2025-08-25,=7.2600,=7.2600,=7.2600,=7.2600,=2540876825917.98,=2317712970241.0,=230281737496.14,,=8.9719,,,,
2025-08-22,=7.3000,=7.3000,=7.3000,=7.3000,=2554876147272.9,=2330482738672.0,=231550507399.7,,=9.0213,,,,
2025-08-21,=7.2300,=7.2300,=7.2300,=7.2300,=2530377334901.79,=2308135643918.0,=229330160068.47,,=8.9348,,,,
2025-08-20,=7.0800,=7.0800,=7.0800,=7.0800,=2477879879820.84,=2260249012301.0,=224572272930.12,,=8.7494,,,,
2025-08-19,=7.0200,=7.0200,=7.0200,=7.0200,=2456880897788.46,=2241094359655.0,=222669118074.78,,=8.6753,,,,
2025-08-18,=6.9300,=6.9300,=6.9300,=6.9300,=2425382424739.89,=2212362380685.0,=219814385791.77,,=8.5641,,,,
2025-08-15,=6.8500,=6.8500,=6.8500,=6.8500,=2397383782030.05,=2186822843822.0,=217276845984.65,,=8.4652,,,,
2025-08-14,=6.9200,=6.9200,=6.9200,=6.9200,=2421882594401.16,=2209169938577.0,=219497193315.88,,=8.5517,,,,
2025-08-13,=6.8000,=6.8000,=6.8000,=6.8000,=2379884630336.4,=2170860633284.0,=215690883605.2,,=8.4034,,,,
2025-08-12,=6.8500,=6.8500,=6.8500,=6.8500,=2397383782030.05,=2186822843822.0,=217276845984.65,,=8.4652,,,,
2025-08-11,=6.7400,=6.7400,=6.7400,=6.7400,=2358885648304.02,=2151705980637.0,=213787728749.86,,=8.3293,,,,
2025-08-08,=6.7100,=6.7100,=6.7100,=6.7100,=2348386157287.83,=2142128654314.0,=212836151322.19,,=8.2922,,,,
2025-08-07,=6.7100,=6.7100,=6.7100,=6.7100,=2348386157287.83,=2142128654314.0,=212836151322.19,,=8.2922,,,,
2025-08-06,=6.6200,=6.6200,=6.6200,=6.6200,=2316887684239.2603,=2113396675344.0,=209981419039.18,,=8.1810,,,,
2025-08-05,=6.5400,=6.5400,=6.5400,=6.5400,=2288889041529.42,=2087857138482.0,=207443879232.06,,=8.0821,,,,
2025-08-04,=6.3900,=6.3900,=6.3900,=6.3900,=2236391586448.4697,=2039970506865.0,=202685992093.71,,=7.8967,,,,
2025-08-01,=6.3300,=6.3300,=6.3300,=6.3300,=2215392604416.09,=2020815854218.0,=200782837238.37,,=7.8226,,,,
2025-07-31,=6.3000,=6.3000,=6.3000,=6.3000,=2204893113399.9,=2011238527895.0,=199831259810.7,,=7.7855,,,,
2025-07-30,=6.2300,=6.2300,=6.2300,=6.2300,=2180394301028.79,=1988891433141.0,=197610912479.47,,=7.6990,,,,
2025-07-29,=6.1400,=6.1400,=6.1400,=6.1400,=2148895827980.22,=1960159454171.0,=194756180196.46,,=7.5878,,,,
2025-07-28,=6.1900,=6.1900,=6.1900,=6.1900,=2166394979673.87,=1976121664710.0,=196342142575.91,,=7.6496,,,,
2025-07-25,=6.1800,=6.1800,=6.1800,=6.1800,=2162895149335.14,=1972929222602.0,=196024950100.02,,=7.6372,,,,
2025-07-24,=6.2000,=6.2000,=6.2000,=6.2000,=2169894810012.6,=1979314106817.0,=196659335051.8,,=7.6619,,,,
2025-07-23,=6.2500,=6.2500,=6.2500,=6.2500,=2187393961706.25,=1995276317356.0,=198245297431.25,,=7.7237,,,,
2025-07-22,=6.1000,=6.1000,=6.1000,=6.1000,=2134896506625.3,=1947389685740.0,=193487410292.9,,=7.5383,,,,
2025-07-21,=6.1900,=6.1900,=6.1900,=6.1900,=2166394979673.87,=1976121664710.0,=196342142575.91,,=7.6496,,,,
2025-07-18,=6.2200,=6.2200,=6.2200,=6.2200,=2176894470690.06,=1985698991033.0,=197293720003.58,,=7.6866,,,,
2025-07-17,=6.1300,=6.1300,=6.1300,=6.1300,=2145395997641.49,=1956967012063.0,=194438987720.57,,=7.5754,,,,
2025-07-16,=6.2900,=6.2900,=6.2900,=6.2900,=2201393283061.17,=2008046085787.0,=199514067334.81,,=7.7731,,,,
2025-07-15,=6.3300,=6.3300,=6.3300,=6.3300,=2215392604416.09,=2020815854218.0,=200782837238.37,,=7.8226,,,,
2025-07-14,=6.3800,=6.3800,=6.3800,=6.3800,=2232891756109.7397,=2036778064757.0,=202368799617.82,,=7.8844,,,,
2025-07-11,=6.3200,=6.3200,=6.3200,=6.3200,=2211892774077.36,=2017623412111.0,=200465644762.48,,=7.8102,,,,
2025-07-10,=6.3100,=6.3100,=6.3100,=6.3100,=2208392943738.63,=2014430970003.0,=200148452286.59,,=7.7979,,,,
2025-07-09,=6.2000,=6.2000,=6.2000,=6.2000,=2169894810012.6,=1979314106817.0,=196659335051.8,,=7.6619,,,,
2025-07-08,=6.1200,=6.1200,=6.1200,=6.1200,=2141896167302.76,=1953774569955.0,=194121795244.68,,=7.5631,,,,
2025-07-07,=6.0800,=6.0800,=6.0800,=6.0800,=2127896845947.84,=1941004801524.0,=192853025341.12,,=7.5136,,,,
2025-07-04,=6.0300,=6.0300,=6.0300,=6.0300,=2110397694254.1904,=1925042590985.0,=191267062961.67,,=7.4518,,,,
