日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2026-06-01,=98.9000,=98.9000,=98.9000,=98.9000,=2144094127972.7,=89283742046.0,=89283742046.3,,=16.8878,,,,
2026-05-29,=99.1000,=99.1000,=99.1000,=99.1000,=2147419143472.4,=89464295620.0,=89464295619.7,,=16.9140,,,,
2026-05-28,=98.1800,=98.1800,=98.1800,=98.1800,=2127483466257.5205,=88633749182.0,=88633749182.06,,=16.7570,,,,
2026-05-27,=97.5800,=97.5800,=97.5800,=97.5800,=2114481937639.12,=88092088462.0,=88092088461.86,,=16.6546,,,,
2026-05-26,=97.1900,=97.1900,=97.1900,=97.1900,=2106030944037.16,=87740008994.0,=87740008993.73,,=16.5880,,,,
2026-05-25,=96.6200,=96.6200,=96.6200,=96.6200,=2093679491849.68,=87225431310.0,=87225431309.54,,=16.4907,,,,
2026-05-22,=95.9800,=95.9800,=95.9800,=95.9800,=2079811194656.72,=86647659875.0,=86647659874.66,,=16.3815,,,,
2026-05-21,=96.7500,=96.7500,=96.7500,=96.7500,=2096496489717.0,=87342791132.0,=87342791132.25,,=16.5129,,,,
2026-05-20,=99.1600,=99.1600,=99.1600,=99.1600,=2148719296334.24,=89518461692.0,=89518461691.72,,=16.9242,,,,
2026-05-19,=101.0000,=101.0000,=101.0000,=101.0000,=2188590650764.0,=91179554567.0,=91179554567.0,,=17.2383,,,,
2026-05-18,=100.3500,=100.3500,=100.3500,=100.3500,=2174505661427.4,=90592755453.0,=90592755453.45,,=17.1274,,,,
2026-05-15,=97.9700,=97.9700,=97.9700,=97.9700,=2122932931241.08,=88444167930.0,=88444167929.99,,=16.7211,,,,
2026-05-14,=98.5300,=98.5300,=98.5300,=98.5300,=2135067691284.92,=88949717936.0,=88949717935.51,,=16.8167,,,,
2026-05-13,=97.8900,=97.8900,=97.8900,=97.8900,=2121199394091.96,=88371946501.0,=88371946500.63,,=16.7075,,,,
2026-05-12,=97.3700,=97.3700,=97.3700,=97.3700,=2109931402622.68,=87902507210.0,=87902507209.79,,=16.6187,,,,
2026-05-11,=97.6800,=97.6800,=97.6800,=97.6800,=2116648859075.5205,=88182365249.0,=88182365248.56,,=16.6716,,,,
2026-05-08,=96.6800,=96.6800,=96.6800,=96.6800,=2094979644711.5205,=87279597382.0,=87279597381.56,,=16.5010,,,,
2026-05-07,=96.0200,=96.0200,=96.0200,=96.0200,=2080677963231.28,=86683770589.0,=86683770589.34,,=16.3883,,,,
2026-05-06,=96.7900,=96.7900,=96.7900,=96.7900,=2097363258291.56,=87378901847.0,=87378901846.93,,=16.5197,,,,
2026-04-30,=96.6300,=96.6300,=96.6300,=96.6300,=2093896183993.32,=87234458988.0,=87234458988.21,,=16.4924,,,,
2026-04-29,=96.5500,=96.5500,=96.5500,=96.5500,=2091025790676.6,=87162237559.0,=87162237558.85,,=16.4698,,,,
2026-04-28,=96.0300,=96.0300,=96.0300,=96.0300,=2079763922099.16,=86692798268.0,=86692798268.01,,=16.3811,,,,
2026-04-27,=95.5000,=95.5000,=95.5000,=95.5000,=2068285479126.0,=86214331299.0,=86214331298.5,,=16.2907,,,,
2026-04-24,=95.4400,=95.4400,=95.4400,=95.4400,=2066986032751.68,=86160165226.0,=86160165226.48,,=16.2805,,,,
2026-04-23,=95.8500,=95.8500,=95.8500,=95.8500,=2075865582976.2,=86530300052.0,=86530300051.95,,=16.3504,,,,
2026-04-22,=95.8200,=95.8200,=95.8200,=95.8200,=2075215859789.04,=86503217016.0,=86503217015.94,,=16.3453,,,,
2026-04-21,=96.6600,=96.6600,=96.6600,=96.6600,=2093408109029.52,=87261542024.0,=87261542024.22,,=16.4886,,,,
2026-04-20,=93.3000,=93.3000,=93.3000,=93.3000,=2020639112067.6,=84228241991.0,=84228241991.1,,=15.7911,,,,
2026-04-17,=93.4700,=93.4700,=93.4700,=93.4700,=2024320876794.84,=84381712528.0,=84381712528.49,,=15.8198,,,,
2026-04-16,=93.6600,=93.6600,=93.6600,=93.6600,=2028435790313.52,=84553238423.0,=84553238423.22,,=15.8520,,,,
2026-04-15,=93.7100,=93.7100,=93.7100,=93.7100,=2029518662292.12,=84598376817.0,=84598376816.57,,=15.8604,,,,
2026-04-14,=93.5500,=93.5500,=93.5500,=93.5500,=2026053471960.6,=84453933958.0,=84453933957.85,,=15.8334,,,,
2026-04-13,=93.6600,=93.6600,=93.6600,=93.6600,=2028435790313.52,=84553238423.0,=84553238423.22,,=15.8520,,,,
2026-04-10,=94.0000,=94.0000,=94.0000,=94.0000,=2035799319768.0,=84860179498.0,=84860179498.0,,=15.9095,,,,
2026-04-09,=93.6400,=93.6400,=93.6400,=93.6400,=2028002641522.08,=84535183066.0,=84535183065.88,,=15.8486,,,,
2026-04-08,=93.9900,=93.9900,=93.9900,=93.9900,=2035582745372.28,=84851151819.0,=84851151819.33,,=15.9078,,,,
2026-04-07,=93.3800,=93.3800,=93.3800,=93.3800,=2022371707233.36,=84300463420.0,=84300463420.46,,=15.8046,,,,
2026-04-03,=93.0200,=93.0200,=93.0200,=93.0200,=2014575028987.44,=83975466988.0,=83975466988.34,,=15.7437,,,,
2026-04-02,=93.2800,=93.2800,=93.2800,=93.2800,=2020205963276.16,=84210186634.0,=84210186633.76,,=15.7877,,,,
2026-04-01,=93.8500,=93.8500,=93.8500,=93.8500,=2032550703832.2,=84724764318.0,=84724764317.95,,=15.8841,,,,
2026-03-31,=93.7900,=93.7900,=93.7900,=93.7900,=2031251257457.88,=84670598246.0,=84670598245.93,,=15.8740,,,,
2026-03-30,=93.4000,=93.4000,=93.4000,=93.4000,=2022476695965.4,=84318518778.0,=84318518777.8,,=15.8054,,,,
2026-03-27,=93.4200,=93.4200,=93.4200,=93.4200,=2022909774487.02,=84336574135.0,=84336574135.14,,=15.8088,,,,
2026-03-26,=93.8700,=93.8700,=93.8700,=93.8700,=2032654041223.4705,=84742819675.0,=84742819675.29,,=15.7186,,,,
2026-03-25,=93.8500,=93.8500,=93.8500,=93.8500,=2032220962701.85,=84724764318.0,=84724764317.95,,=15.7153,,,,
2026-03-24,=93.8800,=93.8800,=93.8800,=93.8800,=2032870580484.28,=84751847354.0,=84751847353.96,,=15.7203,,,,
2026-03-23,=93.2700,=93.2700,=93.2700,=93.2700,=2019661685574.87,=84201158955.0,=84201158955.09,,=15.6182,,,,
2026-03-20,=96.2500,=96.2500,=96.2500,=96.2500,=2084190385296.25,=86891407199.0,=86891407198.75,,=16.1172,,,,
2026-03-19,=98.5900,=98.5900,=98.5900,=98.5900,=2134860572325.79,=89003884008.0,=89003884007.53,,=16.5090,,,,
2026-03-18,=97.7800,=97.7800,=97.7800,=97.7800,=2117320892200.18,=88272642035.0,=88272642035.26,,=16.3734,,,,
2026-03-17,=97.7400,=97.7400,=97.7400,=97.7400,=2116454735156.94,=88236531321.0,=88236531320.58,,=16.3667,,,,
2026-03-16,=97.7000,=97.7000,=97.7000,=97.7000,=2115588578113.7,=88200420606.0,=88200420605.9,,=16.3600,,,,
2026-03-13,=97.8900,=97.8900,=97.8900,=97.8900,=2119702824069.09,=88371946501.0,=88371946500.63,,=16.3918,,,,
2026-03-12,=96.4400,=96.4400,=96.4400,=96.4400,=2088304631251.64,=87062933093.0,=87062933093.48,,=16.1490,,,,
2026-03-11,=96.5900,=96.5900,=96.5900,=96.5900,=2091552720163.79,=87198348274.0,=87198348273.53,,=16.1741,,,,
2026-03-10,=95.4000,=95.4000,=95.4000,=95.4000,=2065784548127.4,=86124054512.0,=86124054511.8,,=15.9748,,,,
2026-03-09,=95.2100,=95.2100,=95.2100,=95.2100,=2061670302172.0095,=85952528617.0,=85952528617.07,,=15.9430,,,,
2026-03-06,=95.6100,=95.6100,=95.6100,=95.6100,=2070331872604.41,=86313635764.0,=86313635763.87,,=16.0100,,,,
2026-03-05,=95.6100,=95.6100,=95.6100,=95.6100,=2070331872604.41,=86313635764.0,=86313635763.87,,=16.0100,,,,
2026-03-04,=94.4100,=94.4100,=94.4100,=94.4100,=2044347161307.21,=85230314323.0,=85230314323.47,,=15.8090,,,,
2026-03-03,=95.6300,=95.6300,=95.6300,=95.6300,=2070764951126.0295,=86331691121.0,=86331691121.21,,=16.0133,,,,
2026-03-02,=95.5800,=95.5800,=95.5800,=95.5800,=2069682254821.98,=86286552728.0,=86286552727.86,,=16.0050,,,,
2026-02-27,=94.3100,=94.3100,=94.3100,=94.3100,=2041917227545.84,=85140037537.0,=85140037536.77,,=15.7903,,,,
2026-02-26,=93.9700,=93.9700,=93.9700,=93.9700,=2034555846384.08,=84833096462.0,=84833096461.99,,=15.7333,,,,
2026-02-25,=94.2300,=94.2300,=94.2300,=94.2300,=2040185137860.72,=85067816107.0,=85067816107.41,,=15.7769,,,,
2026-02-24,=94.6700,=94.6700,=94.6700,=94.6700,=2049711631128.88,=85465033969.0,=85465033968.89,,=15.8505,,,,
2026-02-13,=92.6100,=92.6100,=92.6100,=92.6100,=2005110321737.04,=83605332163.0,=83605332162.87,,=15.5056,,,,
2026-02-12,=93.2900,=93.2900,=93.2900,=93.2900,=2019833084060.56,=84219214312.0,=84219214312.43,,=15.6195,,,,
2026-02-11,=94.1500,=94.1500,=94.1500,=94.1500,=2038453048175.6,=84995594678.0,=84995594678.05,,=15.7635,,,,
2026-02-10,=93.8500,=93.8500,=93.8500,=93.8500,=2031957711856.4,=84724764318.0,=84724764317.95,,=15.7132,,,,
2026-02-09,=94.2400,=94.2400,=94.2400,=94.2400,=2040401649071.36,=85076843786.0,=85076843786.08,,=15.7785,,,,
2026-02-06,=95.1100,=95.1100,=95.1100,=95.1100,=2059238124397.04,=85862251830.0,=85862251830.37,,=15.9242,,,,
2026-02-05,=95.3600,=95.3600,=95.3600,=95.3600,=2064650904663.04,=86087943797.0,=86087943797.12,,=15.9661,,,,
2026-02-04,=94.9300,=94.9300,=94.9300,=94.9300,=2055340922605.5205,=85699753614.0,=85699753614.31,,=15.8941,,,,
2026-02-03,=92.0700,=92.0700,=92.0700,=92.0700,=1993418716362.4795,=83117837515.0,=83117837514.69,,=15.4152,,,,
2026-02-02,=92.6600,=92.6600,=92.6600,=92.6600,=2006192877790.24,=83650470556.0,=83650470556.22,,=15.5140,,,,
2026-01-30,=96.3800,=96.3800,=96.3800,=96.3800,=2086107185264.56,=87008767021.0,=87008767021.46,,=16.1320,,,,
2026-01-29,=96.9800,=96.9800,=96.9800,=96.9800,=2099093949231.76,=87550427742.0,=87550427741.66,,=16.2324,,,,
2026-01-28,=95.7000,=95.7000,=95.7000,=95.7000,=2071388852768.4,=86394884872.0,=86394884871.9,,=16.0182,,,,
2026-01-27,=94.2600,=94.2600,=94.2600,=94.2600,=2040220619247.12,=85094899143.0,=85094899143.42,,=15.7771,,,,
2026-01-26,=94.8000,=94.8000,=94.8000,=94.8000,=2051908706817.6,=85582393792.0,=85582393791.6,,=15.8675,,,,
2026-01-23,=95.3800,=95.3800,=95.3800,=95.3800,=2064462578652.56,=86105999154.0,=86105999154.46,,=15.9646,,,,
2026-01-22,=96.2500,=96.2500,=96.2500,=96.2500,=2083293386405.0,=86891407199.0,=86891407198.75,,=16.1102,,,,
2026-01-21,=96.1400,=96.1400,=96.1400,=96.1400,=2080912479677.68,=86792102733.0,=86792102733.38,,=16.0918,,,,
2026-01-20,=97.3200,=97.3200,=97.3200,=97.3200,=2106453115479.84,=87857368816.0,=87857368816.44,,=16.2893,,,,
2026-01-19,=96.5000,=96.5000,=96.5000,=96.5000,=2088704538058.0,=87117099166.0,=87117099165.5,,=16.1521,,,,
2026-01-16,=96.2800,=96.2800,=96.2800,=96.2800,=2083942724603.36,=86918490235.0,=86918490234.76,,=16.1152,,,,
2026-01-15,=97.1000,=97.1000,=97.1000,=97.1000,=2101691302025.2,=87658759886.0,=87658759885.7,,=16.2525,,,,
2026-01-14,=99.0300,=99.0300,=99.0300,=99.0300,=2143465392786.36,=89401101869.0,=89401101869.01,,=16.5755,,,,
2026-01-13,=100.1800,=100.1800,=100.1800,=100.1800,=2168356690390.16,=90439284916.0,=90439284916.06,,=16.7680,,,,
2026-01-12,=100.4000,=100.4000,=100.4000,=100.4000,=2173118503844.8,=90637893847.0,=90637893846.8,,=16.8048,,,,
2026-01-09,=100.1200,=100.1200,=100.1200,=100.1200,=2167058013993.44,=90385118844.0,=90385118844.04,,=16.7580,,,,
2026-01-08,=100.1200,=100.1200,=100.1200,=100.1200,=2167058013993.44,=90385118844.0,=90385118844.04,,=16.7580,,,,
2026-01-07,=100.3000,=100.3000,=100.3000,=100.3000,=2170954043183.6,=90547617060.0,=90547617060.1,,=16.7881,,,,
2026-01-06,=100.6600,=100.6600,=100.6600,=100.6600,=2178746101563.92,=90872613492.0,=90872613492.22,,=16.8484,,,,
2026-01-05,=100.5800,=100.5800,=100.5800,=100.5800,=2177014533034.96,=90800392063.0,=90800392062.86,,=16.8350,,,,
2025-12-31,=101.0500,=101.0500,=101.0500,=101.0500,=2187187498142.6,=91224692960.0,=91224692960.35,,=16.9136,,,,
2025-12-30,=100.3500,=100.3500,=100.3500,=100.3500,=2171632860794.2495,=90592755453.0,=90592755453.45,,=16.7934,,,,
2025-12-29,=100.5800,=100.5800,=100.5800,=100.5800,=2176610195701.9,=90800392063.0,=90800392062.86,,=16.8318,,,,
2025-12-26,=100.8400,=100.8400,=100.8400,=100.8400,=2182236748206.2,=91035111708.0,=91035111708.28,,=16.8754,,,,
2025-12-25,=100.5100,=100.5100,=100.5100,=100.5100,=2175095354643.05,=90737198312.0,=90737198312.17,,=16.8201,,,,
2025-12-24,=101.5200,=101.5200,=101.5200,=101.5200,=2196952347063.6,=91648993858.0,=91648993857.84,,=16.9892,,,,
2025-12-23,=100.9900,=100.9900,=100.9900,=100.9900,=2185482836189.45,=91170526888.0,=91170526888.33,,=16.9005,,,,
2025-12-22,=101.1600,=101.1600,=101.1600,=101.1600,=2189161735903.8,=91323997426.0,=91323997425.72,,=16.9289,,,,
2025-12-19,=102.1600,=102.1600,=102.1600,=102.1600,=2210802322458.8,=92226765293.0,=92226765292.72,,=17.0963,,,,
2025-12-18,=101.9000,=101.9000,=101.9000,=101.9000,=2205175769954.5,=91992045647.0,=91992045647.3,,=17.0527,,,,
2025-12-17,=102.3100,=102.3100,=102.3100,=102.3100,=2214048410442.0503,=92362180473.0,=92362180472.77,,=17.1214,,,,
2025-12-16,=102.9900,=102.9900,=102.9900,=102.9900,=2228764009299.4497,=92976062622.0,=92976062622.33,,=17.2352,,,,
2025-12-15,=102.8100,=102.8100,=102.8100,=102.8100,=2224868703719.5503,=92813564406.0,=92813564406.27,,=17.2050,,,,
2025-12-12,=104.3600,=104.3600,=104.3600,=104.3600,=2258411612879.8,=94212854600.0,=94212854600.12,,=17.4644,,,,
2025-12-11,=104.3100,=104.3100,=104.3100,=104.3100,=2257329583552.0503,=94167716207.0,=94167716206.77,,=17.4561,,,,
2025-12-10,=104.7000,=104.7000,=104.7000,=104.7000,=2265769412308.5,=94519795675.0,=94519795674.9,,=17.5213,,,,
2025-12-09,=104.9200,=104.9200,=104.9200,=104.9200,=2270530341350.6,=94718404606.0,=94718404605.64,,=17.5581,,,,
2025-12-08,=104.5100,=104.5100,=104.5100,=104.5100,=2261657700863.0503,=94348269780.0,=94348269780.17,,=17.4895,,,,
2025-12-05,=105.4700,=105.4700,=105.4700,=105.4700,=2282432663955.85,=95214926932.0,=95214926932.49,,=17.6502,,,,
2025-12-04,=106.1100,=106.1100,=106.1100,=106.1100,=2296282639351.05,=95792698367.0,=95792698367.37,,=17.7573,,,,
2025-12-03,=106.6400,=106.6400,=106.6400,=106.6400,=2307752150225.2,=96271165337.0,=96271165336.88,,=17.8460,,,,
2025-12-02,=107.3500,=107.3500,=107.3500,=107.3500,=2323116966679.25,=96912130522.0,=96912130522.45,,=17.9648,,,,
2025-12-01,=107.0500,=107.0500,=107.0500,=107.0500,=2316624790712.75,=96641300162.0,=96641300162.35,,=17.9146,,,,
2025-11-28,=107.7000,=107.7000,=107.7000,=107.7000,=2329813802539.5,=97228099276.0,=97228099275.9,,=18.0166,,,,
2025-11-27,=108.2500,=108.2500,=108.2500,=108.2500,=2341711644613.75,=97724621603.0,=97724621602.75,,=18.1086,,,,
2025-11-26,=108.9700,=108.9700,=108.9700,=108.9700,=2357287001510.95,=98374614467.0,=98374614466.99,,=18.2290,,,,
2025-11-25,=108.6600,=108.6600,=108.6600,=108.6600,=2350580945069.1,=98094756428.0,=98094756428.22,,=18.1772,,,,
2025-11-24,=108.7200,=108.7200,=108.7200,=108.7200,=2351878891477.2,=98148922500.0,=98148922500.24,,=18.1872,,,,
2025-11-21,=108.4800,=108.4800,=108.4800,=108.4800,=2346687105844.8003,=97932258212.0,=97932258212.16,,=18.1471,,,,
2025-11-20,=108.6900,=108.6900,=108.6900,=108.6900,=2351229918273.15,=98121839464.0,=98121839464.23,,=18.1822,,,,
2025-11-19,=107.8900,=107.8900,=107.8900,=107.8900,=2333923966165.15,=97399625171.0,=97399625170.63,,=18.0484,,,,
2025-11-18,=107.8100,=107.8100,=107.8100,=107.8100,=2332193370954.35,=97327403741.0,=97327403741.27,,=18.0350,,,,
2025-11-17,=106.6400,=106.6400,=106.6400,=106.6400,=2306883415996.4,=96271165337.0,=96271165336.88,,=17.8393,,,,
2025-11-14,=107.2100,=107.2100,=107.2100,=107.2100,=2319213906873.35,=96785743021.0,=96785743021.07,,=17.9346,,,,
2025-11-13,=107.3300,=107.3300,=107.3300,=107.3300,=2321809799689.55,=96894075165.0,=96894075165.11,,=17.9547,,,,
2025-11-12,=108.5900,=108.5900,=108.5900,=108.5900,=2349066674259.65,=98031562678.0,=98031562677.53,,=18.1655,,,,
2025-11-11,=107.8000,=107.8000,=107.8000,=107.8000,=2331977046553.0,=97318376063.0,=97318376062.6,,=18.0333,,,,
2025-11-10,=107.7400,=107.7400,=107.7400,=107.7400,=2330679100144.9,=97264209991.0,=97264209990.58,,=18.0233,,,,
2025-11-07,=107.5500,=107.5500,=107.5500,=107.5500,=2326568936519.25,=97092684096.0,=97092684095.85,,=17.9915,,,,
2025-11-06,=107.1800,=107.1800,=107.1800,=107.1800,=2318564933669.3003,=96758659985.0,=96758659985.06,,=17.9296,,,,
2025-11-05,=107.2000,=107.2000,=107.2000,=107.2000,=2318997582472.0,=96776715342.0,=96776715342.4,,=17.9329,,,,
2025-11-04,=107.6600,=107.6600,=107.6600,=107.6600,=2328948504934.1,=97191988561.0,=97191988561.22,,=18.0099,,,,
2025-11-03,=106.6200,=106.6200,=106.6200,=106.6200,=2306450767193.7,=96253109980.0,=96253109979.54,,=17.8359,,,,
2025-10-31,=105.7900,=105.7900,=105.7900,=105.7900,=2288495841881.65,=95503812650.0,=95503812649.93,,=17.6971,,,,
2025-10-30,=106.4400,=106.4400,=106.4400,=106.4400,=2301939624506.04,=96090611763.0,=96090611763.48,,=17.8010,,,,
2025-10-29,=105.9700,=105.9700,=105.9700,=105.9700,=2291775103428.27,=95666310866.0,=95666310865.99,,=17.7224,,,,
2025-10-28,=106.6600,=106.6600,=106.6600,=106.6600,=2306697485436.06,=96289220694.0,=96289220694.22,,=17.8378,,,,
2025-10-27,=106.7000,=106.7000,=106.7000,=106.7000,=2307562551059.7,=96325331409.0,=96325331408.9,,=17.8445,,,,
2025-10-24,=106.8700,=106.8700,=106.8700,=106.8700,=2311239079960.17,=96478801946.0,=96478801946.29,,=17.8729,,,,
2025-10-23,=106.6900,=106.6900,=106.6900,=106.6900,=2307346284653.79,=96316303730.0,=96316303730.23,,=17.8428,,,,
2025-10-22,=106.2000,=106.2000,=106.2000,=106.2000,=2296749230764.2,=95873947475.0,=95873947475.4,,=17.7609,,,,
2025-10-21,=106.1200,=106.1200,=106.1200,=106.1200,=2295019099516.92,=95801726046.0,=95801726046.04,,=17.7475,,,,
2025-10-20,=107.7800,=107.7800,=107.7800,=107.7800,=2330919322897.98,=97300320705.0,=97300320705.26,,=18.2042,,,,
2025-10-17,=107.9300,=107.9300,=107.9300,=107.9300,=2334163318986.6304,=97435735885.0,=97435735885.31,,=18.2295,,,,
2025-10-16,=107.8100,=107.8100,=107.8100,=107.8100,=2331568122115.71,=97327403741.0,=97327403741.27,,=18.2093,,,,
2025-10-15,=107.1200,=107.1200,=107.1200,=107.1200,=2316645740107.92,=96704493913.0,=96704493913.04,,=18.0927,,,,
2025-10-14,=107.6000,=107.6000,=107.6000,=107.6000,=2327026527591.6,=97137822489.0,=97137822489.2,,=18.1738,,,,
2025-10-13,=106.9500,=106.9500,=106.9500,=106.9500,=2312969211207.45,=96551023376.0,=96551023375.65,,=18.0640,,,,
2025-10-10,=106.5900,=106.5900,=106.5900,=106.5900,=2305183620594.69,=96226026944.0,=96226026943.53,,=18.0032,,,,
2025-10-09,=105.4400,=105.4400,=105.4400,=105.4400,=2280312983915.04,=95187843896.0,=95187843896.48,,=17.8090,,,,
2025-09-30,=104.6800,=104.6800,=104.6800,=104.6800,=2263876737065.8804,=94501740318.0,=94501740317.56,,=17.6806,,,,
2025-09-29,=105.2800,=105.2800,=105.2800,=105.2800,=2276262392456.64,=95043401038.0,=95043401037.76,,=17.7773,,,,
2025-09-26,=105.8000,=105.8000,=105.8000,=105.8000,=2287505329805.4,=95512840329.0,=95512840328.6,,=17.8651,,,,
2025-09-25,=106.0000,=106.0000,=106.0000,=106.0000,=2291829536478.0,=95693393902.0,=95693393902.0,,=17.8989,,,,
2025-09-24,=106.5200,=106.5200,=106.5200,=106.5200,=2303072473826.76,=96162833193.0,=96162833192.84,,=17.9867,,,,
2025-09-23,=106.1700,=106.1700,=106.1700,=106.1700,=2295505112149.71,=95846864439.0,=95846864439.39,,=17.9276,,,,
2025-09-22,=104.9800,=104.9800,=104.9800,=104.9800,=2269776082447.74,=94772570678.0,=94772570677.66,,=17.7267,,,,
2025-09-19,=105.4400,=105.4400,=105.4400,=105.4400,=2279721757794.7197,=95187843896.0,=95187843896.48,,=17.8043,,,,
2025-09-18,=104.9400,=104.9400,=104.9400,=104.9400,=2268911241113.2197,=94736459963.0,=94736459962.98,,=17.7199,,,,
2025-09-17,=106.7400,=106.7400,=106.7400,=106.7400,=2307829101166.62,=96361442124.0,=96361442123.58,,=18.0239,,,,
2025-09-16,=107.0000,=107.0000,=107.0000,=107.0000,=2313450569841.0,=96596161769.0,=96596161769.0,,=18.0678,,,,
2025-09-15,=107.3900,=107.3900,=107.3900,=107.3900,=2321882772852.57,=96948241237.0,=96948241237.13,,=18.1336,,,,
2025-09-12,=107.7500,=107.7500,=107.7500,=107.7500,=2329666344863.25,=97273237669.0,=97273237669.25,,=18.1944,,,,
2025-09-11,=108.3000,=108.3000,=108.3000,=108.3000,=2341557913212.9,=97769759996.0,=97769759996.1,,=18.2873,,,,
2025-09-10,=108.4700,=108.4700,=108.4700,=108.4700,=2345233488884.61,=97923230533.0,=97923230533.49,,=18.3160,,,,
2025-09-09,=107.0000,=107.0000,=107.0000,=107.0000,=2313450569841.0,=96596161769.0,=96596161769.0,,=18.0678,,,,
2025-09-08,=108.1100,=108.1100,=108.1100,=108.1100,=2337449916873.93,=97598234101.0,=97598234101.37,,=18.2552,,,,
2025-09-05,=106.5400,=106.5400,=106.5400,=106.5400,=2303504894494.02,=96180888550.0,=96180888550.18,,=17.9901,,,,
2025-09-04,=106.7500,=106.7500,=106.7500,=106.7500,=2308045311500.25,=96370469802.0,=96370469802.25,,=18.0255,,,,
2025-09-03,=107.3900,=107.3900,=107.3900,=107.3900,=2321882772852.57,=96948241237.0,=96948241237.13,,=18.1336,,,,
2025-09-02,=107.9000,=107.9000,=107.9000,=107.9000,=2332909499867.7,=97408652849.0,=97408652849.3,,=18.2197,,,,
2025-09-01,=106.9900,=106.9900,=106.9900,=106.9900,=2313234359507.37,=96587134090.0,=96587134090.33,,=18.0661,,,,
2025-08-29,=109.5000,=109.5000,=109.5000,=109.5000,=2366662370200.5,=98853081437.0,=98853081436.5,,=18.4833,,,,
2025-08-28,=108.9700,=108.9700,=108.9700,=108.9700,=2355207292061.63,=98374614467.0,=98374614466.99,,=18.3939,,,,
2025-08-27,=108.8000,=108.8000,=108.8000,=108.8000,=2351533021715.1997,=98221143930.0,=98221143929.6,,=18.3652,,,,
