日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PE-TTM(扣非),PE-TTM(扣非) 分位点,PE-TTM(扣非) 80%分位点值,PE-TTM(扣非) 50%分位点值,PE-TTM(扣非) 20%分位点值
2025-08-27,=7.4800,=7.4800,=7.4800,=7.4800,=684473397468.52,=580670370669.0,=107406269002.56,,=22.2362,,,,
2025-08-26,=7.5800,=7.5800,=7.5800,=7.5800,=693624111338.42,=588433343538.0,=108842181689.76,,=22.5335,,,,
2025-08-25,=7.6700,=7.6700,=7.6700,=7.6700,=701859753821.33,=595420019121.0,=110134503108.24,,=22.8011,,,,
2025-08-22,=7.6000,=7.6000,=7.6000,=7.6000,=695454254112.4,=589985938112.0,=109129364227.2,,=22.5930,,,,
2025-08-21,=7.5300,=7.5300,=7.5300,=7.5300,=689048754403.47,=584551857103.0,=108124225346.16,,=22.3849,,,,
2025-08-20,=7.3800,=7.3800,=7.3800,=7.3800,=675322683598.62,=572907397799.0,=105970356315.36,,=21.9390,,,,
2025-08-19,=7.3800,=7.3800,=7.3800,=7.3800,=675322683598.62,=572907397799.0,=105970356315.36,,=21.9390,,,,
2025-08-18,=7.4700,=7.4700,=7.4700,=7.4700,=683558326081.53,=579894073382.0,=107262677733.84,,=22.2065,,,,
2025-08-15,=7.3200,=7.3200,=7.3200,=7.3200,=669832255276.68,=568249614077.0,=105108808703.04,,=21.7606,,,,
2025-08-14,=7.4000,=7.4000,=7.4000,=7.4000,=677152826372.6,=574459992373.0,=106257538852.8,,=22.2895,,,,
2025-08-13,=7.3700,=7.3700,=7.3700,=7.3700,=674407612211.63,=572131100512.0,=105826765046.64,,=22.1991,,,,
2025-08-12,=7.3700,=7.3700,=7.3700,=7.3700,=674407612211.63,=572131100512.0,=105826765046.64,,=22.1991,,,,
2025-08-11,=7.3800,=7.3800,=7.3800,=7.3800,=675322683598.62,=572907397799.0,=105970356315.36,,=22.2292,,,,
2025-08-08,=7.3800,=7.3800,=7.3800,=7.3800,=675322683598.62,=572907397799.0,=105970356315.36,,=22.2292,,,,
2025-08-07,=7.3000,=7.3000,=7.3000,=7.3000,=668002112502.7,=566697019503.0,=104821626165.6,,=21.9883,,,,
2025-08-06,=7.3500,=7.3500,=7.3500,=7.3500,=672577469437.65,=570578505938.0,=105539582509.2,,=22.1389,,,,
2025-08-05,=7.4100,=7.4100,=7.4100,=7.4100,=678067897759.59,=575236289660.0,=106401130121.52,,=22.3196,,,,
2025-08-04,=7.4000,=7.4000,=7.4000,=7.4000,=677152826372.6,=574459992373.0,=106257538852.8,,=22.2895,,,,
2025-08-01,=7.4500,=7.4500,=7.4500,=7.4500,=681728183307.55,=578341478808.0,=106975495196.4,,=22.4401,,,,
2025-07-31,=7.4900,=7.4900,=7.4900,=7.4900,=685388468855.51,=581446667956.0,=107549860271.28,,=22.5606,,,,
2025-07-30,=7.4900,=7.4900,=7.4900,=7.4900,=685388468855.51,=581446667956.0,=107549860271.28,,=22.5606,,,,
2025-07-29,=7.3900,=7.3900,=7.3900,=7.3900,=676237754985.61,=573683695086.0,=106113947584.08,,=22.2594,,,,
2025-07-28,=7.3000,=7.3000,=7.3000,=7.3000,=668002112502.7,=566697019503.0,=104821626165.6,,=21.9883,,,,
2025-07-25,=7.3800,=7.3800,=7.3800,=7.3800,=675322683598.62,=572907397799.0,=105970356315.36,,=22.2292,,,,
2025-07-24,=7.5400,=7.5400,=7.5400,=7.5400,=689963825790.46,=585328154390.0,=108267816614.88,,=22.7112,,,,
2025-07-23,=7.5800,=7.5800,=7.5800,=7.5800,=693624111338.42,=588433343538.0,=108842181689.76,,=22.8316,,,,
2025-07-22,=7.5800,=7.5800,=7.5800,=7.5800,=693624111338.42,=588433343538.0,=108842181689.76,,=22.8316,,,,
2025-07-21,=7.5900,=7.5900,=7.5900,=7.5900,=694539182725.41,=589209640825.0,=108985772958.48,,=22.8618,,,,
2025-07-18,=7.6200,=7.6200,=7.6200,=7.6200,=697284396886.38,=591538532686.0,=109416546764.64,,=22.9521,,,,
2025-07-17,=7.5800,=7.5800,=7.5800,=7.5800,=693624111338.42,=588433343538.0,=108842181689.76,,=22.8316,,,,
2025-07-16,=7.6400,=7.6400,=7.6400,=7.6400,=699114539660.36,=593091127260.0,=109703729302.08,,=23.0124,,,,
2025-07-15,=7.6700,=7.6700,=7.6700,=7.6700,=701859753821.33,=595420019121.0,=110134503108.24,,=23.1027,,,,
2025-07-14,=7.6300,=7.6300,=7.6300,=7.6300,=698199468273.37,=592314829973.0,=109560138033.36,,=22.9823,,,,
2025-07-11,=7.5200,=7.5200,=7.5200,=7.5200,=688133683016.48,=583775559816.0,=107980634077.44,,=22.6509,,,,
2025-07-10,=7.6900,=7.6900,=7.6900,=7.6900,=703689896595.31,=596972613695.0,=110421685645.68,,=23.1630,,,,
2025-07-09,=7.6900,=7.6900,=7.6900,=7.6900,=703689896595.31,=596972613695.0,=110421685645.68,,=23.1630,,,,
2025-07-08,=7.6300,=7.6300,=7.6300,=7.6300,=698199468273.37,=592314829973.0,=109560138033.36,,=22.9823,,,,
2025-07-07,=7.6500,=7.6500,=7.6500,=7.6500,=700029611047.35,=593867424547.0,=109847320570.8,,=23.0425,,,,
2025-07-04,=7.7000,=7.7000,=7.7000,=7.7000,=704604967982.3,=597748910982.0,=110565276914.4,,=23.1931,,,,
