日期,理杏仁前复权(元),前复权(元),后复权(元),股价(元),市值(元),流通市值(元),自由流通市值(元),行业中位数,PB,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2026-04-02,=27.8800,=27.8800,=27.8800,=27.8800,=69374167555.2,=57050272878.0,=28644055414.72,,=1.6499,,,,
2026-04-01,=28.1200,=28.1200,=28.1200,=28.1200,=69971362684.8,=57541379962.0,=28890632649.28,,=1.6641,,,,
2026-03-31,=27.6200,=27.6200,=27.6200,=27.6200,=68727206164.8,=56518240204.0,=28376930077.28,,=1.6345,,,,
2026-03-30,=27.7300,=27.7300,=27.7300,=27.7300,=69000920599.2,=56743330951.0,=28489944643.12,,=1.6410,,,,
2026-03-27,=27.7000,=27.7000,=27.7000,=27.7000,=68926271208.0,=56681942566.0,=28459122488.8,,=1.6392,,,,
2026-03-26,=27.5900,=27.5900,=27.5900,=27.5900,=68652556773.6,=56456851819.0,=28346107922.96,,=1.6327,,,,
2026-03-25,=27.9800,=27.9800,=27.9800,=27.9800,=69622998859.2,=57254900830.0,=28746795929.12,,=1.6558,,,,
2026-03-24,=27.6000,=27.6000,=27.6000,=27.6000,=68677439904.0,=56477314614.0,=28356381974.4,,=1.6333,,,,
2026-03-23,=27.3700,=27.3700,=27.3700,=27.3700,=68105127904.8,=56006670326.0,=28120078791.28,,=1.6197,,,,
2026-03-20,=28.6400,=28.6400,=28.6400,=28.6400,=71265285465.6,=58605445310.0,=29424883324.16,,=1.6948,,,,
2026-03-19,=29.0800,=29.0800,=29.0800,=29.0800,=72360143203.2,=59505808296.0,=29876941587.52,,=1.7209,,,,
2026-03-18,=29.3300,=29.3300,=29.3300,=29.3300,=72982221463.2,=60017378175.0,=30133792873.52,,=1.7357,,,,
2026-03-17,=29.4900,=29.4900,=29.4900,=29.4900,=73380351549.6,=60344782897.0,=30298177696.56,,=1.7451,,,,
2026-03-16,=29.3900,=29.3900,=29.3900,=29.3900,=73131520245.6,=60140154946.0,=30195437182.16,,=1.7392,,,,
2026-03-13,=29.2700,=29.2700,=29.2700,=29.2700,=72832922680.8,=59894601404.0,=30072148564.88,,=1.7321,,,,
2026-03-12,=29.3700,=29.3700,=29.3700,=29.3700,=73081753984.8,=60099229356.0,=30174889079.28,,=1.7380,,,,
2026-03-11,=29.3300,=29.3300,=29.3300,=29.3300,=72982221463.2,=60017378175.0,=30133792873.52,,=1.7357,,,,
2026-03-10,=29.4000,=29.4000,=29.4000,=29.4000,=73156403376.0,=60160617741.0,=30205711233.6,,=1.7398,,,,
2026-03-09,=29.1300,=29.1300,=29.1300,=29.1300,=72484558855.2,=59608122272.0,=29928311844.72,,=1.7238,,,,
2026-03-06,=29.6900,=29.6900,=29.6900,=29.6900,=73878014157.6,=60754038800.0,=30503658725.36,,=1.7570,,,,
2026-03-05,=29.3800,=29.3800,=29.3800,=29.3800,=73106637115.2,=60119692151.0,=30185163130.72,,=1.7386,,,,
2026-03-04,=29.3300,=29.3300,=29.3300,=29.3300,=72982221463.2,=60017378175.0,=30133792873.52,,=1.7357,,,,
2026-03-03,=29.9200,=29.9200,=29.9200,=29.9200,=74450326156.8,=61224683089.0,=30739961908.48,,=1.7706,,,,
2026-03-02,=29.9600,=29.9600,=29.9600,=29.9600,=74549858678.4,=61306534269.0,=30781058114.24,,=1.7730,,,,
2026-02-27,=30.5100,=30.5100,=30.5100,=30.5100,=75918430850.4,=62431988003.0,=31346130943.44,,=1.8055,,,,
2026-02-26,=30.4900,=30.4900,=30.4900,=30.4900,=75868664589.6,=62391062412.0,=31325582840.56,,=1.8043,,,,
2026-02-25,=30.6200,=30.6200,=30.6200,=30.6200,=76192145284.8,=62657078749.0,=31459145509.28,,=1.8120,,,,
2026-02-24,=30.7300,=30.7300,=30.7300,=30.7300,=76465859719.2,=62882169496.0,=31572160075.12,,=1.8185,,,,
2026-02-13,=30.7500,=30.7500,=30.7500,=30.7500,=76515625980.0,=62923095086.0,=31592708178.0,,=1.8197,,,,
2026-02-12,=31.0200,=31.0200,=31.0200,=31.0200,=77187470500.8,=63475590555.0,=31870107566.88,,=1.8357,,,,
2026-02-11,=31.2500,=31.2500,=31.2500,=31.2500,=77759782500.0,=63946234844.0,=32106410750.0,,=1.8493,,,,
2026-02-10,=31.3000,=31.3000,=31.3000,=31.3000,=77884198152.0,=64048548820.0,=32157781007.2,,=1.8523,,,,
2026-02-09,=31.2600,=31.2600,=31.2600,=31.2600,=77784665630.4,=63966697639.0,=32116684801.44,,=1.8499,,,,
2026-02-06,=30.9400,=30.9400,=30.9400,=30.9400,=76988405457.6,=63311888194.0,=31787915155.36,,=1.8310,,,,
2026-02-05,=31.2400,=31.2400,=31.2400,=31.2400,=77734899369.6,=63925772049.0,=32096136698.56,,=1.8487,,,,
2026-02-04,=31.1900,=31.1900,=31.1900,=31.1900,=77610483717.6,=63823458073.0,=32044766441.36,,=1.8458,,,,
2026-02-03,=30.5400,=30.5400,=30.5400,=30.5400,=75993080241.6,=62493376388.0,=31376953097.76,,=1.8073,,,,
2026-02-02,=30.5100,=30.5100,=30.5100,=30.5100,=75918430850.4,=62431988003.0,=31346130943.44,,=1.8055,,,,
2026-01-30,=30.8000,=30.8000,=30.8000,=30.8000,=76640041632.0,=63025409062.0,=31644078435.2,,=1.8227,,,,
2026-01-29,=30.9500,=30.9500,=30.9500,=30.9500,=77013288588.0,=63332350989.0,=31798189206.8,,=1.8315,,,,
2026-01-28,=30.6000,=30.6000,=30.6000,=30.6000,=76142379024.0,=62616153159.0,=31438597406.4,,=1.8108,,,,
2026-01-27,=30.9400,=30.9400,=30.9400,=30.9400,=76988405457.6,=63311888194.0,=31787915155.36,,=1.8310,,,,
2026-01-26,=31.0500,=31.0500,=31.0500,=31.0500,=77262119892.0,=63536978941.0,=31900929721.2,,=1.8375,,,,
2026-01-23,=31.3500,=31.3500,=31.3500,=31.3500,=78008613804.0,=64150862795.0,=32209151264.4,,=1.8552,,,,
2026-01-22,=31.6500,=31.6500,=31.6500,=31.6500,=78755107716.0,=64764746650.0,=32517372807.6,,=1.8730,,,,
2026-01-21,=31.9600,=31.9600,=31.9600,=31.9600,=79526484758.4,=65399093299.0,=32835868402.24,,=1.8913,,,,
2026-01-20,=32.3700,=32.3700,=32.3700,=32.3700,=80546693104.8,=66238067901.0,=33257104511.28,,=1.9156,,,,
2026-01-19,=31.7200,=31.7200,=31.7200,=31.7200,=78929289628.8,=64907986216.0,=32589291167.68,,=1.8771,,,,
2026-01-16,=31.3900,=31.3900,=31.3900,=31.3900,=78108146325.6,=64232713976.0,=32250247470.16,,=1.8576,,,,
2026-01-15,=31.8100,=31.8100,=31.8100,=31.8100,=79153237802.4,=65092151372.0,=32681757630.64,,=1.8824,,,,
2026-01-14,=31.8500,=31.8500,=31.8500,=31.8500,=79252770324.0,=65174002553.0,=32722853836.4,,=1.8848,,,,
2026-01-13,=32.5300,=32.5300,=32.5300,=32.5300,=80944823191.2,=66565472623.0,=33421489334.32,,=1.9250,,,,
2026-01-12,=32.5400,=32.5400,=32.5400,=32.5400,=80969706321.6,=66585935418.0,=33431763385.76,,=1.9256,,,,
2026-01-09,=32.6900,=32.6900,=32.6900,=32.6900,=81342953277.6,=66892877345.0,=33585874157.36,,=1.9345,,,,
2026-01-08,=32.8300,=32.8300,=32.8300,=32.8300,=81691317103.2,=67179356477.0,=33729710877.52,,=1.9428,,,,
2026-01-07,=32.8100,=32.8100,=32.8100,=32.8100,=81641550842.4,=67138430887.0,=33709162774.64,,=1.9416,,,,
2026-01-06,=32.9700,=32.9700,=32.9700,=32.9700,=82039680928.8,=67465835610.0,=33873547597.68,,=1.9511,,,,
2026-01-05,=32.7000,=32.7000,=32.7000,=32.7000,=81367836408.0,=66913340141.0,=33596148208.8,,=1.9351,,,,
2025-12-31,=32.7600,=32.7600,=32.7600,=32.7600,=81517135190.4,=67036116911.0,=33657792517.44,,=1.9387,,,,
2025-12-30,=32.7900,=32.7900,=32.7900,=32.7900,=81591784581.6,=67097505297.0,=33688614671.76,,=1.9404,,,,
2025-12-29,=33.3900,=33.3900,=33.3900,=33.3900,=83084772405.6,=68325273006.0,=34305057758.16,,=1.9759,,,,
2025-12-26,=33.3800,=33.3800,=33.3800,=33.3800,=83059889275.2,=68304810211.0,=34294783706.72,,=1.9754,,,,
2025-12-25,=33.7800,=33.7800,=33.7800,=33.7800,=84055214491.2,=69123322017.0,=34705745764.32,,=1.9990,,,,
2025-12-24,=33.6500,=33.6500,=33.6500,=33.6500,=83731733796.0,=68857305680.0,=34572183095.6,,=1.9913,,,,
2025-12-23,=33.2000,=33.2000,=33.2000,=33.2000,=82611992928.0,=67936479898.0,=34109850780.8,,=1.9647,,,,
2025-12-22,=33.4400,=33.4400,=33.4400,=33.4400,=83209188057.6,=68427586982.0,=34356428015.36,,=1.9789,,,,
2025-12-19,=33.5700,=33.5700,=33.5700,=33.5700,=83532668752.8,=68693603319.0,=34489990684.08,,=1.9866,,,,
2025-12-18,=33.1100,=33.1100,=33.1100,=33.1100,=82388044754.4,=67752314742.0,=34017384317.84,,=1.9594,,,,
2025-12-17,=30.9100,=30.9100,=30.9100,=30.9100,=76913756066.4,=63250499809.0,=31757093001.04,,=1.8292,,,,
2025-12-16,=30.7300,=30.7300,=30.7300,=30.7300,=76465859719.2,=62882169496.0,=31572160075.12,,=1.8185,,,,
2025-12-15,=30.7500,=30.7500,=30.7500,=30.7500,=76515625980.0,=62923095086.0,=31592708178.0,,=1.8197,,,,
2025-12-12,=31.0200,=31.0200,=31.0200,=31.0200,=77187470500.8,=63475590555.0,=31870107566.88,,=1.8357,,,,
2025-12-11,=32.0100,=32.0100,=32.0100,=32.0100,=79650900410.4,=65501407275.0,=32887238659.44,,=1.8943,,,,
2025-12-10,=32.3900,=32.3900,=32.3900,=32.3900,=80596459365.6,=66278993491.0,=33277652614.16,,=1.9168,,,,
2025-12-09,=31.8400,=31.8400,=31.8400,=31.8400,=79227887193.6,=65153539758.0,=32712579784.96,,=1.8842,,,,
2025-12-08,=32.1500,=32.1500,=32.1500,=32.1500,=79999264236.0,=65787886407.0,=33031075379.6,,=1.9026,,,,
2025-12-05,=31.8100,=31.8100,=31.8100,=31.8100,=79153237802.4,=65092151372.0,=32681757630.64,,=1.8824,,,,
2025-12-04,=31.8900,=31.8900,=31.8900,=31.8900,=79352302845.6,=65255853733.0,=32763950042.16,,=1.8872,,,,
2025-12-03,=32.0200,=32.0200,=32.0200,=32.0200,=79675783540.8,=65521870070.0,=32897512710.88,,=1.8949,,,,
2025-12-02,=31.8300,=31.8300,=31.8300,=31.8300,=79203004063.2,=65133076962.0,=32702305733.52,,=1.8836,,,,
2025-12-01,=31.8900,=31.8900,=31.8900,=31.8900,=79352302845.6,=65255853733.0,=32763950042.16,,=1.8872,,,,
2025-11-28,=31.6600,=31.6600,=31.6600,=31.6600,=78779990846.4,=64785209445.0,=32527646859.04,,=1.8736,,,,
2025-11-27,=31.6400,=31.6400,=31.6400,=31.6400,=78730224585.6,=64744283855.0,=32507098756.16,,=1.8724,,,,
2025-11-26,=31.7400,=31.7400,=31.7400,=31.7400,=78979055889.6,=64948911806.0,=32609839270.56,,=1.8783,,,,
2025-11-25,=31.5500,=31.5500,=31.5500,=31.5500,=78506276412.0,=64560118698.0,=32414632293.2,,=1.8671,,,,
2025-11-24,=31.5400,=31.5400,=31.5400,=31.5400,=78481393281.6,=64539655903.0,=32404358241.76,,=1.8665,,,,
2025-11-21,=32.0100,=32.0100,=32.0100,=32.0100,=79650900410.4,=65501407275.0,=32887238659.44,,=1.8943,,,,
2025-11-20,=32.5800,=32.5800,=32.5800,=32.5800,=81069238843.2,=66667786599.0,=33472859591.52,,=1.9280,,,,
2025-11-19,=32.6400,=32.6400,=32.6400,=32.6400,=81218537625.6,=66790563370.0,=33534503900.16,,=1.9316,,,,
2025-11-18,=33.1400,=33.1400,=33.1400,=33.1400,=82462694145.6,=67813703127.0,=34048206472.16,,=1.9611,,,,
2025-11-17,=33.5900,=33.5900,=33.5900,=33.5900,=83582435013.6,=68734528909.0,=34510538786.96,,=1.9878,,,,
2025-11-14,=34.2300,=34.2300,=34.2300,=34.2300,=85174955359.2,=70044147798.0,=35168078079.12,,=2.0257,,,,
2025-11-13,=34.5500,=34.5500,=34.5500,=34.5500,=85971215532.0,=70698957243.0,=35496847725.2,,=2.0446,,,,
2025-11-12,=33.9600,=33.9600,=33.9600,=33.9600,=84503110838.4,=69491652329.0,=34890678690.24,,=2.0097,,,,
2025-11-11,=33.5300,=33.5300,=33.5300,=33.5300,=83433136231.2,=68611752138.0,=34448894478.32,,=1.9842,,,,
2025-11-10,=33.2600,=33.2600,=33.2600,=33.2600,=82761291710.4,=68059256669.0,=34171495089.44,,=1.9682,,,,
2025-11-07,=32.2300,=32.2300,=32.2300,=32.2300,=80198329279.2,=65951588768.0,=33113267791.12,,=1.9073,,,,
2025-11-06,=32.0300,=32.0300,=32.0300,=32.0300,=79700666671.2,=65542332865.0,=32907786762.32,,=1.8955,,,,
2025-11-05,=32.2500,=32.2500,=32.2500,=32.2500,=80248095540.0,=65992514359.0,=33133815894.0,,=1.9085,,,,
2025-11-04,=32.0800,=32.0800,=32.0800,=32.0800,=79825082323.2,=65644646841.0,=32959157019.52,,=1.8984,,,,
2025-11-03,=32.2400,=32.2400,=32.2400,=32.2400,=80228638401.6,=65972051564.0,=33123541842.56,,=1.9080,,,,
2025-10-31,=32.2900,=32.2900,=32.2900,=32.2900,=80353062468.6,=66074365539.0,=33174912099.76,,=1.9110,,,,
2025-10-30,=31.6700,=31.6700,=31.6700,=31.6700,=78810204037.8,=64805672240.0,=32537920910.48,,=1.9014,,,,
2025-10-29,=31.6000,=31.6000,=31.6000,=31.6000,=78636010344.0,=64662432674.0,=32466002550.4,,=1.8972,,,,
2025-10-28,=31.5000,=31.5000,=31.5000,=31.5000,=78387162210.0,=64457804723.0,=32363262036.0,,=1.8912,,,,
2025-10-27,=31.3700,=31.3700,=31.3700,=31.3700,=78063659635.8,=64191788386.0,=32229699367.28,,=1.8834,,,,
2025-10-24,=31.3700,=31.3700,=31.3700,=31.3700,=78063659635.8,=64191788386.0,=32229699367.28,,=1.8834,,,,
2025-10-23,=31.3800,=31.3800,=31.3800,=31.3800,=78088544449.2,=64212251181.0,=32239973418.72,,=1.8840,,,,
2025-10-22,=31.2700,=31.2700,=31.2700,=31.2700,=77814811501.8,=63987160434.0,=32126958852.88,,=1.8774,,,,
2025-10-21,=31.4000,=31.4000,=31.4000,=31.4000,=78138314076.0,=64253176771.0,=32260521521.6,,=1.8852,,,,
2025-10-20,=31.4300,=31.4300,=31.4300,=31.4300,=78212968516.2,=64314565156.0,=32291343675.92,,=1.8870,,,,
2025-10-17,=31.3200,=31.3200,=31.3200,=31.3200,=77939235568.8,=64089474410.0,=32178329110.08,,=1.8804,,,,
2025-10-16,=31.6000,=31.6000,=31.6000,=31.6000,=78636010344.0,=64662432674.0,=32466002550.4,,=1.8972,,,,
2025-10-15,=31.8800,=31.8800,=31.8800,=31.8800,=79332785119.2,=65235390938.0,=32753675990.72,,=1.8902,,,,
2025-10-14,=31.5900,=31.5900,=31.5900,=31.5900,=78611125530.6,=64641969879.0,=32455728498.96,,=1.8730,,,,
2025-10-13,=31.5200,=31.5200,=31.5200,=31.5200,=78436931836.8,=64498730313.0,=32383810138.88,,=1.8688,,,,
2025-10-10,=31.8800,=31.8800,=31.8800,=31.8800,=79332785119.2,=65235390938.0,=32753675990.72,,=1.8902,,,,
2025-10-09,=31.9500,=31.9500,=31.9500,=31.9500,=79506978813.0,=65378630504.0,=32825594350.8,,=1.8943,,,,
2025-09-30,=31.8900,=31.8900,=31.8900,=31.8900,=79357669932.6,=65255853733.0,=32763950042.16,,=1.8908,,,,
2025-09-29,=31.8900,=31.8900,=31.8900,=31.8900,=79357669932.6,=65255853733.0,=32763950042.16,,=1.8908,,,,
2025-09-26,=31.6600,=31.6600,=31.6600,=31.6600,=78785319224.4,=64785209445.0,=32527646859.04,,=1.8771,,,,
2025-09-25,=31.7300,=31.7300,=31.7300,=31.7300,=78959512918.2,=64928449011.0,=32599565219.12,,=1.8813,,,,
2025-09-24,=31.9300,=31.9300,=31.9300,=31.9300,=79457209186.2,=65337704914.0,=32805046247.92,,=1.8931,,,,
2025-09-23,=31.8800,=31.8800,=31.8800,=31.8800,=79332785119.2,=65235390938.0,=32753675990.72,,=1.8902,,,,
2025-09-22,=32.0500,=32.0500,=32.0500,=32.0500,=79755826947.0,=61494205133.0,=32928334865.2,,=1.9003,,,,
2025-09-19,=32.3000,=32.3000,=32.3000,=32.3000,=80377947282.0,=61973879120.0,=33185186151.2,,=1.9151,,,,
2025-09-18,=31.9400,=31.9400,=31.9400,=31.9400,=79482093999.6,=61283148579.0,=32815320299.36,,=1.8937,,,,
2025-09-17,=32.3900,=32.3900,=32.3900,=32.3900,=80601910602.6,=62146561756.0,=33277652614.16,,=1.9204,,,,
2025-09-16,=32.0600,=32.0600,=32.0600,=32.0600,=79780711760.4,=61513392093.0,=32938608916.64,,=1.9009,,,,
2025-09-15,=32.0800,=32.0800,=32.0800,=32.0800,=79830481387.2,=61551766012.0,=32959157019.52,,=1.9020,,,,
2025-09-12,=32.0800,=32.0800,=32.0800,=32.0800,=79830481387.2,=61551766012.0,=32959157019.52,,=1.9020,,,,
2025-09-11,=32.2400,=32.2400,=32.2400,=32.2400,=80228638401.6,=61858757364.0,=33123541842.56,,=1.9115,,,,
2025-09-10,=32.1600,=32.1600,=32.1600,=32.1600,=80029559894.4,=61705261688.0,=33041349431.04,,=1.9068,,,,
2025-09-09,=32.3800,=32.3800,=32.3800,=32.3800,=80577025789.2,=62127374796.0,=33267378562.72,,=1.9198,,,,
2025-09-08,=32.5600,=32.5600,=32.5600,=32.5600,=81024952430.4,=62472740067.0,=33452311488.64,,=1.9305,,,,
2025-09-05,=31.9200,=31.9200,=31.9200,=31.9200,=79432324372.8,=61244774660.0,=32794772196.48,,=1.8926,,,,
2025-09-04,=31.7300,=31.7300,=31.7300,=31.7300,=78959512918.2,=60880222430.0,=32599565219.12,,=1.8813,,,,
2025-09-03,=31.9500,=31.9500,=31.9500,=31.9500,=79506978813.0,=61302335539.0,=32825594350.8,,=1.8943,,,,
2025-09-02,=32.1700,=32.1700,=32.1700,=32.1700,=80054444707.8,=61724448647.0,=33051623482.48,,=1.9074,,,,
2025-09-01,=32.3600,=32.3600,=32.3600,=32.3600,=80527256162.4,=62089000877.0,=33246830459.84,,=1.9186,,,,
2025-08-29,=32.3200,=32.3200,=32.3200,=32.3200,=80427716908.8,=62012253039.0,=33205734254.08,,=1.9410,,,,
2025-08-28,=32.6500,=32.6500,=32.6500,=32.6500,=81248915751.0,=62645422702.0,=33544777951.6,,=1.9608,,,,
2025-08-27,=32.5200,=32.5200,=32.5200,=32.5200,=80925413176.8,=62395992229.0,=33411215282.88,,=1.9530,,,,
2025-08-26,=33.1500,=33.1500,=33.1500,=33.1500,=82493156421.0,=63604770676.0,=34058480523.6,,=1.9909,,,,
2025-08-25,=32.7900,=32.7900,=32.7900,=32.7900,=81597303138.6,=62914040135.0,=33688614671.76,,=1.9692,,,,
2025-08-22,=32.5000,=32.5000,=32.5000,=32.5000,=80875643550.0,=62357618310.0,=33390667180.0,,=1.9518,,,,
2025-08-21,=32.4700,=32.4700,=32.4700,=32.4700,=80800989109.8,=62300057432.0,=33359845025.68,,=1.9500,,,,
2025-08-20,=32.2900,=32.2900,=32.2900,=32.2900,=80353062468.6,=61954692161.0,=33174912099.76,,=1.9392,,,,
